pruning,ordering-heuristic,scenario,method,runtime,epoch
False,min-fill,s2,MAP,0.1306772232055664,10
False,min-fill,s2,MargDist,0.05243229866027832,10
False,min-fill,s3,MAP,0.1491684913635254,10
False,min-fill,s3,MargDist,0.056032657623291016,10
False,min-fill,s4,MAP,0.12858200073242188,10
False,min-fill,s4,MargDist,0.0931398868560791,10
False,min-fill,s5,MAP,0.4362928867340088,10
False,min-fill,s5,MargDist,0.07687544822692871,10
False,min-fill,s6,MAP,0.41840696334838867,10
False,min-fill,s6,MargDist,0.079437255859375,10
False,min-fill,s7,MAP,0.3893401622772217,10
False,min-fill,s7,MargDist,0.09422802925109863,10
False,min-fill,s8,MAP,0.144317626953125,10
False,min-fill,s8,MargDist,0.10470175743103027,10
False,min-fill,s1,MAP,0.14050912857055664,11
False,min-fill,s1,MargDist,0.11412835121154785,11
False,min-fill,s2,MAP,0.1931307315826416,11
False,min-fill,s2,MargDist,0.029045820236206055,11
False,min-fill,s3,MAP,0.13877034187316895,11
False,min-fill,s3,MargDist,0.10235905647277832,11
False,min-fill,s4,MAP,0.13725543022155762,11
False,min-fill,s4,MargDist,0.10047340393066406,11
False,min-fill,s5,MAP,0.741053581237793,11
False,min-fill,s5,MargDist,0.10302090644836426,11
False,min-fill,s6,MAP,1.6597073078155518,11
False,min-fill,s6,MargDist,0.11668658256530762,11
False,min-fill,s7,MAP,0.3016703128814697,11
False,min-fill,s7,MargDist,0.11111855506896973,11
False,min-fill,s8,MAP,0.14156031608581543,11
False,min-fill,s8,MargDist,0.13925838470458984,11
False,min-fill,s1,MAP,0.18129777908325195,12
False,min-fill,s1,MargDist,0.009567737579345703,12
False,min-fill,s2,MAP,0.5389525890350342,12
False,min-fill,s2,MargDist,0.10427999496459961,12
False,min-fill,s3,MAP,0.2088470458984375,12
False,min-fill,s3,MargDist,0.1122579574584961,12
False,min-fill,s4,MAP,0.1530165672302246,12
False,min-fill,s4,MargDist,0.10124754905700684,12
False,min-fill,s5,MAP,0.18147730827331543,12
False,min-fill,s5,MargDist,0.04426312446594238,12
False,min-fill,s6,MAP,0.45206284523010254,12
False,min-fill,s6,MargDist,0.08920907974243164,12
False,min-fill,s7,MAP,0.33357810974121094,12
False,min-fill,s7,MargDist,0.07989907264709473,12
False,min-fill,s8,MAP,0.16785573959350586,12
False,min-fill,s8,MargDist,0.09371685981750488,12
False,min-fill,s1,MAP,0.13634848594665527,13
False,min-fill,s1,MargDist,0.006461381912231445,13
False,min-fill,s2,MAP,0.16054391860961914,13
False,min-fill,s2,MargDist,0.10062193870544434,13
False,min-fill,s3,MAP,0.13526606559753418,13
False,min-fill,s3,MargDist,0.1046743392944336,13
False,min-fill,s4,MAP,0.1467597484588623,13
False,min-fill,s4,MargDist,0.11053133010864258,13
False,min-fill,s5,MAP,0.15302491188049316,13
False,min-fill,s5,MargDist,0.03464341163635254,13
False,min-fill,s6,MAP,0.43900156021118164,13
False,min-fill,s6,MargDist,0.049199819564819336,13
False,min-fill,s7,MAP,0.3375873565673828,13
False,min-fill,s7,MargDist,0.09577131271362305,13
False,min-fill,s8,MAP,0.18559026718139648,13
False,min-fill,s8,MargDist,0.09079957008361816,13
False,min-fill,s1,MAP,0.13515090942382812,14
False,min-fill,s1,MargDist,0.026113271713256836,14
False,min-fill,s2,MAP,0.22153973579406738,14
False,min-fill,s2,MargDist,0.0819551944732666,14
False,min-fill,s3,MAP,0.15722036361694336,14
False,min-fill,s3,MargDist,0.05813288688659668,14
False,min-fill,s4,MAP,0.141343355178833,14
False,min-fill,s4,MargDist,0.09628891944885254,14
False,min-fill,s5,MAP,0.19205951690673828,14
False,min-fill,s5,MargDist,0.10584902763366699,14
False,min-fill,s6,MAP,0.1617598533630371,14
False,min-fill,s6,MargDist,0.0907282829284668,14
False,min-fill,s7,MAP,0.1783125400543213,14
False,min-fill,s7,MargDist,0.06917357444763184,14
False,min-fill,s8,MAP,0.10993719100952148,14
False,min-fill,s8,MargDist,0.10627007484436035,14
False,min-fill,s1,MAP,0.1369481086730957,15
False,min-fill,s1,MargDist,0.0523219108581543,15
False,min-fill,s2,MAP,0.14251494407653809,15
False,min-fill,s2,MargDist,0.017362117767333984,15
False,min-fill,s3,MAP,0.17197704315185547,15
False,min-fill,s3,MargDist,0.09353184700012207,15
False,min-fill,s4,MAP,0.12649106979370117,15
False,min-fill,s4,MargDist,0.07891964912414551,15
False,min-fill,s5,MAP,0.18575429916381836,15
False,min-fill,s5,MargDist,0.10092759132385254,15
False,min-fill,s6,MAP,0.1552119255065918,15
False,min-fill,s6,MargDist,0.09147882461547852,15
False,min-fill,s7,MAP,0.3913719654083252,15
False,min-fill,s7,MargDist,0.10909485816955566,15
False,min-fill,s8,MAP,0.1349174976348877,15
False,min-fill,s8,MargDist,0.0914757251739502,15
False,min-fill,s1,MAP,0.12505054473876953,16
False,min-fill,s1,MargDist,0.05314970016479492,16
False,min-fill,s2,MAP,0.1996614933013916,16
False,min-fill,s2,MargDist,0.023280858993530273,16
False,min-fill,s3,MAP,0.23338580131530762,16
False,min-fill,s3,MargDist,0.08806180953979492,16
False,min-fill,s4,MAP,0.1564497947692871,16
False,min-fill,s4,MargDist,0.09599733352661133,16
False,min-fill,s5,MAP,2.6631832122802734,16
False,min-fill,s5,MargDist,0.07607507705688477,16
False,min-fill,s6,MAP,0.44164252281188965,16
False,min-fill,s6,MargDist,0.0770115852355957,16
False,min-fill,s7,MAP,0.2637317180633545,16
False,min-fill,s7,MargDist,0.0969696044921875,16
False,min-fill,s8,MAP,0.21163249015808105,16
False,min-fill,s8,MargDist,0.10772132873535156,16
False,min-fill,s1,MAP,0.14203572273254395,17
False,min-fill,s1,MargDist,0.05717778205871582,17
False,min-fill,s2,MAP,0.22207951545715332,17
False,min-fill,s2,MargDist,0.06278610229492188,17
False,min-fill,s3,MAP,0.20550155639648438,17
False,min-fill,s3,MargDist,0.1288902759552002,17
False,min-fill,s4,MAP,0.18334221839904785,17
False,min-fill,s4,MargDist,0.10836672782897949,17
False,min-fill,s5,MAP,0.39647507667541504,17
False,min-fill,s5,MargDist,0.06895017623901367,17
False,min-fill,s6,MAP,0.14362263679504395,17
False,min-fill,s6,MargDist,0.025528907775878906,17
False,min-fill,s7,MAP,0.2946162223815918,17
False,min-fill,s7,MargDist,0.08535003662109375,17
False,min-fill,s8,MAP,0.2140672206878662,17
False,min-fill,s8,MargDist,0.10863375663757324,17
False,min-fill,s1,MAP,0.2713472843170166,18
False,min-fill,s1,MargDist,0.017404556274414062,18
False,min-fill,s2,MAP,0.14351630210876465,18
False,min-fill,s2,MargDist,0.08529043197631836,18
False,min-fill,s3,MAP,0.16666269302368164,18
False,min-fill,s3,MargDist,0.059859514236450195,18
False,min-fill,s4,MAP,0.1326754093170166,18
False,min-fill,s4,MargDist,0.10675930976867676,18
False,min-fill,s5,MAP,0.7481505870819092,18
False,min-fill,s5,MargDist,0.08518505096435547,18
False,min-fill,s6,MAP,0.3871474266052246,18
False,min-fill,s6,MargDist,0.08918094635009766,18
False,min-fill,s7,MAP,0.6021842956542969,18
False,min-fill,s7,MargDist,0.08731222152709961,18
False,min-fill,s8,MAP,0.15639829635620117,18
False,min-fill,s8,MargDist,0.08904433250427246,18
False,min-fill,s1,MAP,0.12845540046691895,19
False,min-fill,s1,MargDist,0.023854970932006836,19
False,min-fill,s2,MAP,0.1292250156402588,19
False,min-fill,s2,MargDist,0.10361170768737793,19
False,min-fill,s3,MAP,0.13522958755493164,19
False,min-fill,s3,MargDist,0.08436155319213867,19
False,min-fill,s4,MAP,0.18004298210144043,19
False,min-fill,s4,MargDist,0.1198873519897461,19
False,min-fill,s5,MAP,0.7429332733154297,19
False,min-fill,s5,MargDist,0.05192422866821289,19
False,min-fill,s6,MAP,0.5453133583068848,19
False,min-fill,s6,MargDist,0.08966827392578125,19
False,min-fill,s7,MAP,0.8158416748046875,19
False,min-fill,s7,MargDist,0.07838129997253418,19
False,min-fill,s8,MAP,0.17711544036865234,19
False,min-fill,s8,MargDist,0.10065412521362305,19
False,min-fill,s1,MAP,0.2644340991973877,20
False,min-fill,s1,MargDist,0.016645431518554688,20
False,min-fill,s2,MAP,0.1520383358001709,20
False,min-fill,s2,MargDist,0.09623217582702637,20
False,min-fill,s3,MAP,0.1990816593170166,20
False,min-fill,s3,MargDist,0.10549283027648926,20
False,min-fill,s4,MAP,0.15647053718566895,20
False,min-fill,s4,MargDist,0.11488604545593262,20
False,min-fill,s5,MAP,0.22899818420410156,20
False,min-fill,s5,MargDist,0.09327840805053711,20
False,min-fill,s6,MAP,1.1597042083740234,20
False,min-fill,s6,MargDist,0.09084820747375488,20
False,min-fill,s7,MAP,0.27672910690307617,20
False,min-fill,s7,MargDist,0.08862614631652832,20
False,min-fill,s8,MAP,0.2595531940460205,20
False,min-fill,s8,MargDist,0.08477067947387695,20
False,min-fill,s1,MAP,0.12753772735595703,21
False,min-fill,s1,MargDist,0.049616336822509766,21
False,min-fill,s2,MAP,0.1500258445739746,21
False,min-fill,s2,MargDist,0.0784444808959961,21
False,min-fill,s3,MAP,0.21775007247924805,21
False,min-fill,s3,MargDist,0.08927416801452637,21
False,min-fill,s4,MAP,0.1360774040222168,21
False,min-fill,s4,MargDist,0.10783147811889648,21
False,min-fill,s5,MAP,0.3440265655517578,21
False,min-fill,s5,MargDist,0.006654262542724609,21
False,min-fill,s6,MAP,4.433197498321533,21
False,min-fill,s6,MargDist,0.09136795997619629,21
False,min-fill,s7,MAP,0.1366438865661621,21
False,min-fill,s7,MargDist,0.08578968048095703,21
False,min-fill,s8,MAP,0.21787071228027344,21
False,min-fill,s8,MargDist,0.09796833992004395,21
False,min-fill,s1,MAP,0.1853487491607666,22
False,min-fill,s1,MargDist,0.006899833679199219,22
False,min-fill,s2,MAP,0.12747597694396973,22
False,min-fill,s2,MargDist,0.10871315002441406,22
False,min-fill,s3,MAP,0.34096431732177734,22
False,min-fill,s3,MargDist,0.07795882225036621,22
False,min-fill,s4,MAP,0.12914466857910156,22
False,min-fill,s4,MargDist,0.09905815124511719,22
False,min-fill,s5,MAP,0.27405834197998047,22
False,min-fill,s5,MargDist,0.051186561584472656,22
False,min-fill,s6,MAP,0.20148611068725586,22
False,min-fill,s6,MargDist,0.06963825225830078,22
False,min-fill,s7,MAP,0.22579169273376465,22
False,min-fill,s7,MargDist,0.07638287544250488,22
False,min-fill,s8,MAP,0.16797852516174316,22
False,min-fill,s8,MargDist,0.08819890022277832,22
False,min-fill,s1,MAP,0.13300180435180664,23
False,min-fill,s1,MargDist,0.10547661781311035,23
False,min-fill,s2,MAP,0.1387174129486084,23
False,min-fill,s2,MargDist,0.09214234352111816,23
False,min-fill,s3,MAP,0.17723870277404785,23
False,min-fill,s3,MargDist,0.0538637638092041,23
False,min-fill,s4,MAP,0.15303874015808105,23
False,min-fill,s4,MargDist,0.09804534912109375,23
False,min-fill,s5,MAP,0.14549040794372559,23
False,min-fill,s5,MargDist,0.04284167289733887,23
False,min-fill,s6,MAP,0.24464011192321777,23
False,min-fill,s6,MargDist,0.08341097831726074,23
False,min-fill,s7,MAP,0.34953784942626953,23
False,min-fill,s7,MargDist,0.06846308708190918,23
False,min-fill,s8,MAP,0.16812610626220703,23
False,min-fill,s8,MargDist,0.0875091552734375,23
False,min-fill,s1,MAP,0.24982595443725586,24
False,min-fill,s1,MargDist,0.00655364990234375,24
False,min-fill,s2,MAP,0.20627260208129883,24
False,min-fill,s2,MargDist,0.08697080612182617,24
False,min-fill,s3,MAP,0.19362115859985352,24
False,min-fill,s3,MargDist,0.06228065490722656,24
False,min-fill,s4,MAP,0.15453696250915527,24
False,min-fill,s4,MargDist,0.09409165382385254,24
False,min-fill,s5,MAP,0.6611287593841553,24
False,min-fill,s5,MargDist,0.0900576114654541,24
False,min-fill,s6,MAP,2.1975789070129395,24
False,min-fill,s6,MargDist,0.06645965576171875,24
False,min-fill,s7,MAP,0.35698938369750977,24
False,min-fill,s7,MargDist,0.10940957069396973,24
False,min-fill,s8,MAP,0.20661163330078125,24
False,min-fill,s8,MargDist,0.08020401000976562,24
False,min-fill,s1,MAP,0.12759852409362793,25
False,min-fill,s1,MargDist,0.048742055892944336,25
False,min-fill,s2,MAP,0.1310558319091797,25
False,min-fill,s2,MargDist,0.010634899139404297,25
False,min-fill,s3,MAP,0.12918949127197266,25
False,min-fill,s3,MargDist,0.11192727088928223,25
False,min-fill,s4,MAP,0.14731812477111816,25
False,min-fill,s4,MargDist,0.11558079719543457,25
False,min-fill,s5,MAP,0.27007126808166504,25
False,min-fill,s5,MargDist,0.09347963333129883,25
False,min-fill,s6,MAP,0.28957319259643555,25
False,min-fill,s6,MargDist,0.11476945877075195,25
False,min-fill,s7,MAP,0.1630105972290039,25
False,min-fill,s7,MargDist,0.07989144325256348,25
False,min-fill,s8,MAP,0.17579126358032227,25
False,min-fill,s8,MargDist,0.0793004035949707,25
False,min-fill,s1,MAP,0.12197375297546387,26
False,min-fill,s1,MargDist,0.048677682876586914,26
False,min-fill,s2,MAP,0.2011885643005371,26
False,min-fill,s2,MargDist,0.032796382904052734,26
False,min-fill,s3,MAP,0.18722844123840332,26
False,min-fill,s3,MargDist,0.09054851531982422,26
False,min-fill,s4,MAP,0.1355915069580078,26
False,min-fill,s4,MargDist,0.10393691062927246,26
False,min-fill,s5,MAP,2.5785484313964844,26
False,min-fill,s5,MargDist,0.06171560287475586,26
False,min-fill,s6,MAP,0.652423620223999,26
False,min-fill,s6,MargDist,0.08400607109069824,26
False,min-fill,s7,MAP,0.2046647071838379,26
False,min-fill,s7,MargDist,0.0694425106048584,26
False,min-fill,s8,MAP,0.2094438076019287,26
False,min-fill,s8,MargDist,0.09297490119934082,26
False,min-fill,s1,MAP,0.12209916114807129,27
False,min-fill,s1,MargDist,0.015805721282958984,27
False,min-fill,s3,MAP,0.2094871997833252,27
False,min-fill,s3,MargDist,0.10239696502685547,27
False,min-fill,s4,MAP,0.1428816318511963,27
False,min-fill,s4,MargDist,0.09441828727722168,27
False,min-fill,s5,MAP,1.298811674118042,27
False,min-fill,s5,MargDist,0.09541893005371094,27
False,min-fill,s6,MAP,1.3573682308197021,27
False,min-fill,s6,MargDist,0.07306480407714844,27
False,min-fill,s7,MAP,0.3338794708251953,27
False,min-fill,s7,MargDist,0.12483811378479004,27
False,min-fill,s8,MAP,0.1956958770751953,27
False,min-fill,s8,MargDist,0.08504152297973633,27
False,min-fill,s1,MAP,0.13660836219787598,28
False,min-fill,s1,MargDist,0.029023408889770508,28
False,min-fill,s2,MAP,0.16724801063537598,28
False,min-fill,s2,MargDist,0.030717134475708008,28
False,min-fill,s3,MAP,0.29112863540649414,28
False,min-fill,s3,MargDist,0.11226296424865723,28
False,min-fill,s4,MAP,0.1568906307220459,28
False,min-fill,s4,MargDist,0.09956192970275879,28
False,min-fill,s5,MAP,1.3383464813232422,28
False,min-fill,s5,MargDist,0.07591795921325684,28
False,min-fill,s6,MAP,0.6829321384429932,28
False,min-fill,s6,MargDist,0.09456348419189453,28
False,min-fill,s7,MAP,0.22925639152526855,28
False,min-fill,s7,MargDist,0.0787663459777832,28
False,min-fill,s8,MAP,0.20145344734191895,28
False,min-fill,s8,MargDist,0.0834496021270752,28
False,min-fill,s1,MAP,0.12952971458435059,29
False,min-fill,s1,MargDist,0.02764153480529785,29
False,min-fill,s2,MAP,0.1627357006072998,29
False,min-fill,s2,MargDist,0.09342408180236816,29
False,min-fill,s3,MAP,0.15127301216125488,29
False,min-fill,s3,MargDist,0.07413220405578613,29
False,min-fill,s4,MAP,0.12645912170410156,29
False,min-fill,s4,MargDist,0.09796953201293945,29
False,min-fill,s5,MAP,0.7130205631256104,29
False,min-fill,s5,MargDist,0.08517003059387207,29
False,min-fill,s6,MAP,0.6669020652770996,29
False,min-fill,s6,MargDist,0.08176469802856445,29
False,min-fill,s7,MAP,0.13587617874145508,29
False,min-fill,s7,MargDist,0.0861063003540039,29
False,min-fill,s8,MAP,0.21872210502624512,29
False,min-fill,s8,MargDist,0.10366606712341309,29
False,min-fill,s1,MAP,0.1277768611907959,30
False,min-fill,s1,MargDist,0.02535247802734375,30
False,min-fill,s2,MAP,0.12822937965393066,30
False,min-fill,s2,MargDist,0.023579835891723633,30
False,min-fill,s3,MAP,0.14550232887268066,30
False,min-fill,s3,MargDist,0.08192229270935059,30
False,min-fill,s4,MAP,0.1432785987854004,30
False,min-fill,s4,MargDist,0.1015474796295166,30
False,min-fill,s5,MAP,0.13175725936889648,30
False,min-fill,s5,MargDist,0.08999109268188477,30
False,min-fill,s6,MAP,0.24008631706237793,30
False,min-fill,s6,MargDist,0.08842206001281738,30
False,min-fill,s7,MAP,0.364626407623291,30
False,min-fill,s7,MargDist,0.0971522331237793,30
False,min-fill,s8,MAP,0.14740276336669922,30
False,min-fill,s8,MargDist,0.09073781967163086,30
False,min-fill,s1,MAP,0.1290585994720459,31
False,min-fill,s1,MargDist,0.04722142219543457,31
False,min-fill,s2,MAP,0.13089847564697266,31
False,min-fill,s2,MargDist,0.05259561538696289,31
False,min-fill,s3,MAP,0.13933038711547852,31
False,min-fill,s3,MargDist,0.09226560592651367,31
False,min-fill,s4,MAP,0.13421392440795898,31
False,min-fill,s4,MargDist,0.09126138687133789,31
False,min-fill,s5,MAP,0.1273937225341797,31
False,min-fill,s5,MargDist,0.011789560317993164,31
False,min-fill,s6,MAP,0.20286226272583008,31
False,min-fill,s6,MargDist,0.026753664016723633,31
False,min-fill,s7,MAP,0.3761274814605713,31
False,min-fill,s7,MargDist,0.05671286582946777,31
False,min-fill,s8,MAP,0.12561798095703125,31
False,min-fill,s8,MargDist,0.09513974189758301,31
False,min-fill,s1,MAP,0.12369894981384277,32
False,min-fill,s1,MargDist,0.09343552589416504,32
False,min-fill,s2,MAP,0.14313006401062012,32
False,min-fill,s2,MargDist,0.09473800659179688,32
False,min-fill,s3,MAP,0.13988137245178223,32
False,min-fill,s3,MargDist,0.051169633865356445,32
False,min-fill,s4,MAP,0.13171601295471191,32
False,min-fill,s4,MargDist,0.1022181510925293,32
False,min-fill,s5,MAP,1.312150478363037,32
False,min-fill,s5,MargDist,0.08152961730957031,32
False,min-fill,s6,MAP,0.17600202560424805,32
False,min-fill,s6,MargDist,0.03458213806152344,32
False,min-fill,s7,MAP,0.22176098823547363,32
False,min-fill,s7,MargDist,0.07303762435913086,32
False,min-fill,s8,MAP,0.17659735679626465,32
False,min-fill,s8,MargDist,0.09827661514282227,32
False,min-fill,s1,MAP,0.12400984764099121,33
False,min-fill,s1,MargDist,0.024010658264160156,33
False,min-fill,s2,MAP,0.2581801414489746,33
False,min-fill,s2,MargDist,0.05378413200378418,33
False,min-fill,s3,MAP,0.15817546844482422,33
False,min-fill,s3,MargDist,0.11426401138305664,33
False,min-fill,s4,MAP,0.13358664512634277,33
False,min-fill,s4,MargDist,0.08945393562316895,33
False,min-fill,s5,MAP,2.6138875484466553,33
False,min-fill,s5,MargDist,0.07926535606384277,33
False,min-fill,s6,MAP,0.40824222564697266,33
False,min-fill,s6,MargDist,0.06899023056030273,33
False,min-fill,s7,MAP,0.43346309661865234,33
False,min-fill,s7,MargDist,0.07830190658569336,33
False,min-fill,s8,MAP,0.11109089851379395,33
False,min-fill,s8,MargDist,0.09272956848144531,33
False,min-fill,s1,MAP,0.12661290168762207,34
False,min-fill,s1,MargDist,0.09220409393310547,34
False,min-fill,s2,MAP,0.13461542129516602,34
False,min-fill,s2,MargDist,0.10088324546813965,34
False,min-fill,s3,MAP,0.22305941581726074,34
False,min-fill,s3,MargDist,0.10281801223754883,34
False,min-fill,s4,MAP,0.14164495468139648,34
False,min-fill,s4,MargDist,0.09488081932067871,34
False,min-fill,s5,MAP,1.3106999397277832,34
False,min-fill,s5,MargDist,0.08145356178283691,34
False,min-fill,s6,MAP,1.2401142120361328,34
False,min-fill,s6,MargDist,0.07536697387695312,34
False,min-fill,s7,MAP,0.48599743843078613,34
False,min-fill,s7,MargDist,0.07932806015014648,34
False,min-fill,s8,MAP,0.18132257461547852,34
False,min-fill,s8,MargDist,0.1054530143737793,34
False,min-fill,s1,MAP,0.1402425765991211,35
False,min-fill,s1,MargDist,0.006244182586669922,35
False,min-fill,s2,MAP,0.2851085662841797,35
False,min-fill,s2,MargDist,0.10032868385314941,35
False,min-fill,s3,MAP,0.15613007545471191,35
False,min-fill,s3,MargDist,0.08336567878723145,35
False,min-fill,s4,MAP,0.14112424850463867,35
False,min-fill,s4,MargDist,0.10694098472595215,35
False,min-fill,s5,MAP,0.2214813232421875,35
False,min-fill,s5,MargDist,0.019233226776123047,35
False,min-fill,s6,MAP,1.4088728427886963,35
False,min-fill,s6,MargDist,0.05802440643310547,35
False,min-fill,s7,MAP,0.42255234718322754,35
False,min-fill,s7,MargDist,0.05002021789550781,35
False,min-fill,s8,MAP,0.1537470817565918,35
False,min-fill,s8,MargDist,0.07877278327941895,35
False,min-fill,s1,MAP,0.24747085571289062,36
False,min-fill,s1,MargDist,0.006254673004150391,36
False,min-fill,s2,MAP,0.12382626533508301,36
False,min-fill,s2,MargDist,0.028598308563232422,36
False,min-fill,s3,MAP,0.13803911209106445,36
False,min-fill,s3,MargDist,0.046761512756347656,36
False,min-fill,s4,MAP,0.1384890079498291,36
False,min-fill,s4,MargDist,0.10463070869445801,36
False,min-fill,s5,MAP,2.5715439319610596,36
False,min-fill,s5,MargDist,0.07161283493041992,36
False,min-fill,s6,MAP,0.4876210689544678,36
False,min-fill,s6,MargDist,0.0858302116394043,36
False,min-fill,s7,MAP,0.2765064239501953,36
False,min-fill,s7,MargDist,0.051935434341430664,36
False,min-fill,s8,MAP,0.15599441528320312,36
False,min-fill,s8,MargDist,0.09421730041503906,36
False,min-fill,s1,MAP,0.12834501266479492,37
False,min-fill,s1,MargDist,0.0489506721496582,37
False,min-fill,s2,MAP,0.21976113319396973,37
False,min-fill,s2,MargDist,0.026867389678955078,37
False,min-fill,s3,MAP,0.2093214988708496,37
False,min-fill,s3,MargDist,0.08022427558898926,37
False,min-fill,s4,MAP,0.15217304229736328,37
False,min-fill,s4,MargDist,0.09846210479736328,37
False,min-fill,s5,MAP,0.163665771484375,37
False,min-fill,s5,MargDist,0.13039255142211914,37
False,min-fill,s6,MAP,0.20055007934570312,37
False,min-fill,s6,MargDist,0.10889005661010742,37
False,min-fill,s7,MAP,0.20296859741210938,37
False,min-fill,s7,MargDist,0.05580472946166992,37
False,min-fill,s8,MAP,0.17760848999023438,37
False,min-fill,s8,MargDist,0.12656545639038086,37
False,min-fill,s1,MAP,0.13015007972717285,38
False,min-fill,s1,MargDist,0.05381274223327637,38
False,min-fill,s2,MAP,0.15072274208068848,38
False,min-fill,s2,MargDist,0.04123806953430176,38
False,min-fill,s3,MAP,0.1368880271911621,38
False,min-fill,s3,MargDist,0.058431386947631836,38
False,min-fill,s4,MAP,0.1302785873413086,38
False,min-fill,s4,MargDist,0.09857964515686035,38
False,min-fill,s5,MAP,1.1665382385253906,38
False,min-fill,s5,MargDist,0.07509446144104004,38
False,min-fill,s6,MAP,0.6723105907440186,38
False,min-fill,s6,MargDist,0.07205891609191895,38
False,min-fill,s7,MAP,0.38292360305786133,38
False,min-fill,s7,MargDist,0.0845041275024414,38
False,min-fill,s8,MAP,0.14358067512512207,38
False,min-fill,s8,MargDist,0.09502935409545898,38
False,min-fill,s1,MAP,0.13236236572265625,39
False,min-fill,s1,MargDist,0.10331869125366211,39
False,min-fill,s2,MAP,0.19093942642211914,39
False,min-fill,s2,MargDist,0.11811637878417969,39
False,min-fill,s3,MAP,0.15404176712036133,39
False,min-fill,s3,MargDist,0.05360674858093262,39
False,min-fill,s4,MAP,0.13880538940429688,39
False,min-fill,s4,MargDist,0.08783769607543945,39
False,min-fill,s5,MAP,1.366058111190796,39
False,min-fill,s5,MargDist,0.07953596115112305,39
False,min-fill,s6,MAP,0.3769264221191406,39
False,min-fill,s6,MargDist,0.07249879837036133,39
False,min-fill,s7,MAP,0.28293538093566895,39
False,min-fill,s7,MargDist,0.10303425788879395,39
False,min-fill,s8,MAP,0.1827833652496338,39
False,min-fill,s8,MargDist,0.08635210990905762,39
False,min-fill,s1,MAP,0.12145233154296875,40
False,min-fill,s1,MargDist,0.09856271743774414,40
False,min-fill,s2,MAP,0.1413419246673584,40
False,min-fill,s2,MargDist,0.08890748023986816,40
False,min-fill,s3,MAP,0.19243979454040527,40
False,min-fill,s3,MargDist,0.0912165641784668,40
False,min-fill,s4,MAP,0.13421177864074707,40
False,min-fill,s4,MargDist,0.10070919990539551,40
False,min-fill,s5,MAP,0.26377367973327637,40
False,min-fill,s5,MargDist,0.08201026916503906,40
False,min-fill,s6,MAP,0.619760274887085,40
False,min-fill,s6,MargDist,0.07238483428955078,40
False,min-fill,s7,MAP,0.6337018013000488,40
False,min-fill,s7,MargDist,0.08497786521911621,40
False,min-fill,s8,MAP,0.12346053123474121,40
False,min-fill,s8,MargDist,0.09292149543762207,40
False,min-fill,s1,MAP,0.1405165195465088,41
False,min-fill,s1,MargDist,0.006136178970336914,41
False,min-fill,s2,MAP,0.15386962890625,41
False,min-fill,s2,MargDist,0.10830569267272949,41
False,min-fill,s3,MAP,0.23219871520996094,41
False,min-fill,s3,MargDist,0.08047986030578613,41
False,min-fill,s4,MAP,0.1649308204650879,41
False,min-fill,s4,MargDist,0.08796954154968262,41
False,min-fill,s5,MAP,2.7432596683502197,41
False,min-fill,s5,MargDist,0.0696713924407959,41
False,min-fill,s6,MAP,1.0897173881530762,41
False,min-fill,s6,MargDist,0.09900379180908203,41
False,min-fill,s7,MAP,0.2167806625366211,41
False,min-fill,s7,MargDist,0.04969024658203125,41
False,min-fill,s8,MAP,0.16264677047729492,41
False,min-fill,s8,MargDist,0.0860893726348877,41
False,min-fill,s1,MAP,0.2456047534942627,42
False,min-fill,s1,MargDist,0.01683664321899414,42
False,min-fill,s2,MAP,0.1289820671081543,42
False,min-fill,s2,MargDist,0.09988570213317871,42
False,min-fill,s3,MAP,0.20084047317504883,42
False,min-fill,s3,MargDist,0.08167862892150879,42
False,min-fill,s4,MAP,0.13078594207763672,42
False,min-fill,s4,MargDist,0.09900522232055664,42
False,min-fill,s5,MAP,1.328307867050171,42
False,min-fill,s5,MargDist,0.07856440544128418,42
False,min-fill,s6,MAP,0.2776482105255127,42
False,min-fill,s6,MargDist,0.07401680946350098,42
False,min-fill,s7,MAP,0.39708590507507324,42
False,min-fill,s7,MargDist,0.08049917221069336,42
False,min-fill,s8,MAP,0.1927797794342041,42
False,min-fill,s8,MargDist,0.09495830535888672,42
False,min-fill,s1,MAP,0.17240548133850098,43
False,min-fill,s1,MargDist,0.13816356658935547,43
False,min-fill,s2,MAP,0.1488790512084961,43
False,min-fill,s2,MargDist,0.10110163688659668,43
False,min-fill,s3,MAP,0.18557333946228027,43
False,min-fill,s3,MargDist,0.09545612335205078,43
False,min-fill,s4,MAP,0.1466362476348877,43
False,min-fill,s4,MargDist,0.08323812484741211,43
False,min-fill,s5,MAP,0.41091012954711914,43
False,min-fill,s5,MargDist,0.06738400459289551,43
False,min-fill,s6,MAP,0.2609546184539795,43
False,min-fill,s6,MargDist,0.07917284965515137,43
False,min-fill,s7,MAP,0.38583850860595703,43
False,min-fill,s7,MargDist,0.07656669616699219,43
False,min-fill,s8,MAP,0.1790604591369629,43
False,min-fill,s8,MargDist,0.07912659645080566,43
False,min-fill,s1,MAP,0.13931679725646973,44
False,min-fill,s1,MargDist,0.07906603813171387,44
False,min-fill,s2,MAP,0.15291333198547363,44
False,min-fill,s2,MargDist,0.10972404479980469,44
False,min-fill,s3,MAP,0.14719867706298828,44
False,min-fill,s3,MargDist,0.06296348571777344,44
False,min-fill,s4,MAP,0.14989805221557617,44
False,min-fill,s4,MargDist,0.1414964199066162,44
